$GPGGA,045226.000,3401.8853,N,11725.0156,W,2,10,0.87,324.5,M,-32.8,M,0000,0000*52
$GPGGA,045227.000,3401.8853,N,11725.0157,W,2,10,0.87,324.5,M,-32.8,M,0000,0000*52
$GPGGA,045228.000,3401.8854,N,11725.0157,W,2,10,0.87,324.5,M,-32.8,M,0000,0000*5A
$GPGGA,045229.000,3401.8854,N,11725.0158,W,2,10,0.87,324.5,M,-32.8,M,0000,0000*54
$GPGGA,045108.000,3401.8861,N,11725.0163,W,2,10,0.94,324.3,M,-32.8,M,0000,0000*5E
$GPGGA,045122.000,3401.8858,N,11725.0157,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*5E
$GPGGA,045230.000,3401.8854,N,11725.0159,W,2,10,0.87,324.5,M,-32.8,M,0000,0000*5D
$GPGGA,045231.000,3401.8853,N,11725.0159,W,2,10,0.87,324.5,M,-32.8,M,0000,0000*5B
$GPGGA,045232.000,3401.8853,N,11725.0160,W,2,10,0.87,324.5,M,-32.8,M,0000,0000*52
$GPGGA,045233.000,3401.8853,N,11725.0160,W,2,10,0.87,324.5,M,-32.8,M,0000,0000*53
$GPGGA,045234.000,3401.8852,N,11725.0161,W,2,10,0.87,324.5,M,-32.8,M,0000,0000*54
$GPGGA,045235.000,3401.8852,N,11725.0161,W,2,10,0.87,324.5,M,-32.8,M,0000,0000*55
$GPGGA,045123.000,3401.8858,N,11725.0157,W,2,10,0.94,324.4,M,-32.8,M,0000,0000*5D
$GPGGA,045236.000,3401.8852,N,11725.0161,W,2,10,0.87,324.5,M,-32.8,M,0000,0000*56
$GPGGA,045237.000,3401.8852,N,11725.0161,W,2,10,0.87,324.5,M,-32.8,M,0000,0000*57
$GPGGA,045238.000,3401.8853,N,11725.0161,W,2,10,0.87,324.5,M,-32.8,M,0000,0000*59
$GPGGA,045239.000,3401.8853,N,11725.0161,W,2,10,0.87,324.5,M,-32.8,M,0000,0000*58
$GPGGA,045240.000,3401.8853,N,11725.0160,W,2,10,0.87,324.5,M,-32.8,M,0000,0000*57
$GPGGA,045241.000,3401.8853,N,11725.0160,W,2,10,0.87,324.5,M,-32.8,M,0000,0000*56
$GPGGA,045242.000,3401.8853,N,11725.0160,W,2,10,0.87,324.5,M,-32.8,M,0000,0000*55
$GPGGA,045243.000,3401.8853,N,11725.0160,W,2,10,0.95,324.5,M,-32.8,M,0000,0000*57
$GPGGA,045244.000,3401.8853,N,11725.0160,W,2,10,0.87,324.5,M,-32.8,M,0000,0000*53
$GPGGA,045245.000,3401.8853,N,11725.0161,W,2,10,0.87,324.5,M,-32.8,M,0000,0000*53
$GPGGA,045124.000,3401.8858,N,11725.0157,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*58
$GPGGA,045246.000,3401.8853,N,11725.0161,W,2,10,0.87,324.5,M,-32.8,M,0000,0000*50
$GPGGA,045247.000,3401.8853,N,11725.0161,W,2,10,0.87,324.5,M,-32.8,M,0000,0000*51
$GPGGA,045248.000,3401.8853,N,11725.0160,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*5E
$GPGGA,045249.000,3401.8853,N,11725.0160,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*5F
$GPGGA,045250.000,3401.8853,N,11725.0159,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*5D
$GPGGA,045251.000,3401.8853,N,11725.0159,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*5C
$GPGGA,045252.000,3401.8853,N,11725.0158,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*5E
$GPGGA,045253.000,3401.8853,N,11725.0157,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*50
$GPGGA,045254.000,3401.8853,N,11725.0157,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*57
$GPGGA,045255.000,3401.8853,N,11725.0157,W,2,10,0.95,324.4,M,-32.8,M,0000,0000*55
$GPGGA,045125.000,3401.8858,N,11725.0158,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*56
$GPGGA,045256.000,3401.8853,N,11725.0158,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*5A
$GPGGA,045257.000,3401.8852,N,11725.0158,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*5A
$GPGGA,045258.000,3401.8852,N,11725.0158,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*55
$GPGGA,045259.000,3401.8852,N,11725.0159,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*55
$GPGGA,045300.000,3401.8851,N,11725.0160,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*51
$GPGGA,045301.000,3401.8850,N,11725.0160,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*51
$GPGGA,045302.000,3401.8850,N,11725.0161,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*53
$GPGGA,045303.000,3401.8850,N,11725.0161,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*52
$GPGGA,045304.000,3401.8850,N,11725.0162,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*56
$GPGGA,045305.000,3401.8850,N,11725.0163,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*56
$GPGGA,045306.000,3401.8850,N,11725.0163,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*55
$GPGGA,045307.000,3401.8850,N,11725.0163,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*54
$GPGGA,045308.000,3401.8850,N,11725.0162,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*5A
$GPGGA,045309.000,3401.8851,N,11725.0163,W,2,10,0.87,324.4,M,-32.8,M,0000,0000*5B
